# x,y,z
7.211110073938366700e-19,4.551780911310012354e-18,1.774221004950189307e-17
9.999999999999998473e-03,4.551780911310012354e-18,1.774221004950189307e-17
-2.108889788175282230e-18,6.134115700707118053e-18,4.000000000000000222e-01
9.999999999999996739e-03,6.134115700707118053e-18,4.000000000000000222e-01
5.000000000000000971e-03,4.579669976578770945e-18,-3.053113317719180116e-17
-1.457167719820518098e-18,5.342948306008565204e-18,1.999999999999999833e-01
9.999999999999995004e-03,5.342948306008565204e-18,1.999999999999999833e-01
5.000000000000000104e-03,5.689893001203927701e-18,4.000000000000000222e-01
4.999999999999999237e-03,4.865164906048287309e-18,1.999999999999999833e-01
2.000000000000000042e-02,4.551780911310012354e-18,1.774221004950189307e-17
1.999999999999999348e-02,6.134115700707118053e-18,4.000000000000000222e-01
1.499999999999999944e-02,4.579669976578770945e-18,-3.053113317719180116e-17
1.999999999999999695e-02,5.342948306008565204e-18,1.999999999999999833e-01
1.499999999999999944e-02,5.689893001203927701e-18,4.000000000000000222e-01
1.499999999999999771e-02,4.865164906048287309e-18,1.999999999999999833e-01
2.999999999999999195e-02,4.551780911310012354e-18,1.774221004950189307e-17
2.999999999999999195e-02,6.134115700707118053e-18,4.000000000000000222e-01
2.500000000000000139e-02,4.579669976578770945e-18,-3.053113317719180116e-17
2.999999999999998848e-02,5.342948306008565204e-18,1.999999999999999833e-01
2.500000000000000139e-02,5.689893001203927701e-18,4.000000000000000222e-01
2.499999999999999445e-02,4.865164906048287309e-18,1.999999999999999833e-01
4.000000000000000083e-02,4.551780911310012354e-18,1.774221004950189307e-17
3.999999999999999389e-02,6.134115700707118053e-18,4.000000000000000222e-01
3.500000000000000333e-02,4.579669976578770945e-18,-3.053113317719180116e-17
3.999999999999999389e-02,5.342948306008565204e-18,1.999999999999999833e-01
3.500000000000000333e-02,5.689893001203927701e-18,4.000000000000000222e-01
3.499999999999999639e-02,4.865164906048287309e-18,1.999999999999999833e-01
4.999999999999999584e-02,4.551780911310012354e-18,1.774221004950189307e-17
4.999999999999998890e-02,6.134115700707118053e-18,4.000000000000000222e-01
4.499999999999999833e-02,4.579669976578770945e-18,-3.053113317719180116e-17
4.999999999999998890e-02,5.342948306008565204e-18,1.999999999999999833e-01
4.499999999999999833e-02,5.689893001203927701e-18,4.000000000000000222e-01
4.499999999999999140e-02,4.865164906048287309e-18,1.999999999999999833e-01
5.999999999999999084e-02,4.551780911310012354e-18,1.774221004950189307e-17
5.999999999999998390e-02,6.134115700707118053e-18,4.000000000000000222e-01
5.500000000000000028e-02,4.579669976578770945e-18,-3.053113317719180116e-17
5.999999999999998390e-02,5.342948306008565204e-18,1.999999999999999833e-01
5.500000000000000028e-02,5.689893001203927701e-18,4.000000000000000222e-01
5.499999999999998640e-02,4.865164906048287309e-18,1.999999999999999833e-01
6.999999999999999278e-02,4.551780911310012354e-18,1.774221004950189307e-17
7.000000000000000666e-02,6.134115700707118053e-18,4.000000000000000222e-01
6.500000000000000222e-02,4.579669976578770945e-18,-3.053113317719180116e-17
6.999999999999999278e-02,5.342948306008565204e-18,1.999999999999999833e-01
6.500000000000000222e-02,5.689893001203927701e-18,4.000000000000000222e-01
6.499999999999998834e-02,4.865164906048287309e-18,1.999999999999999833e-01
7.999999999999998779e-02,4.551780911310012354e-18,1.774221004950189307e-17
7.999999999999998779e-02,6.134115700707118053e-18,4.000000000000000222e-01
7.500000000000001110e-02,4.579669976578770945e-18,-3.053113317719180116e-17
7.999999999999998779e-02,5.342948306008565204e-18,1.999999999999999833e-01
7.500000000000001110e-02,5.689893001203927701e-18,4.000000000000000222e-01
7.499999999999999722e-02,4.865164906048287309e-18,1.999999999999999833e-01
8.999999999999998279e-02,4.551780911310012354e-18,1.774221004950189307e-17
8.999999999999998279e-02,6.134115700707118053e-18,4.000000000000000222e-01
8.499999999999999223e-02,4.579669976578770945e-18,-3.053113317719180116e-17
8.999999999999998279e-02,5.342948306008565204e-18,1.999999999999999833e-01
8.499999999999999223e-02,5.689893001203927701e-18,4.000000000000000222e-01
8.499999999999997835e-02,4.865164906048287309e-18,1.999999999999999833e-01
9.999999999999999167e-02,4.551780911310012354e-18,1.774221004950189307e-17
9.999999999999997780e-02,6.134115700707118053e-18,4.000000000000000222e-01
9.500000000000000111e-02,4.579669976578770945e-18,-3.053113317719180116e-17
9.999999999999997780e-02,5.342948306008565204e-18,1.999999999999999833e-01
9.500000000000000111e-02,5.689893001203927701e-18,4.000000000000000222e-01
9.499999999999998723e-02,4.865164906048287309e-18,1.999999999999999833e-01
1.099999999999999867e-01,4.551780911310012354e-18,1.774221004950189307e-17
1.099999999999999728e-01,6.134115700707118053e-18,4.000000000000000222e-01
1.049999999999999961e-01,4.579669976578770945e-18,-3.053113317719180116e-17
1.099999999999999728e-01,5.342948306008565204e-18,1.999999999999999833e-01
1.050000000000000100e-01,5.689893001203927701e-18,4.000000000000000222e-01
1.049999999999999822e-01,4.865164906048287309e-18,1.999999999999999833e-01
1.199999999999999817e-01,4.551780911310012354e-18,1.774221004950189307e-17
1.199999999999999678e-01,6.134115700707118053e-18,4.000000000000000222e-01
1.149999999999999911e-01,4.579669976578770945e-18,-3.053113317719180116e-17
1.199999999999999678e-01,5.342948306008565204e-18,1.999999999999999833e-01
1.149999999999999911e-01,5.689893001203927701e-18,4.000000000000000222e-01
1.149999999999999772e-01,4.865164906048287309e-18,1.999999999999999833e-01
1.299999999999999767e-01,4.551780911310012354e-18,1.774221004950189307e-17
1.300000000000000044e-01,6.134115700707118053e-18,4.000000000000000222e-01
1.250000000000000000e-01,4.579669976578770945e-18,-3.053113317719180116e-17
